User ID,Subscription Type,Monthly Revenue,Join Date,Last Payment Date,Country,Age,Gender,Device,Plan Duration,Average,Mean,Mode,Sum,Minimum,Maximum,Count,Median,Rand,Kurt,variations,basic,Standard,Premium,EVEN,Even count,COUNTIFS,Monthly revenue of basic,Monthly revenue of standard,Monthly revenue of Premium
208,Standard,15,05-01-2023,23-06-2023,Mexico,36,Female,Tablet,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
209,Premium,11,10-12-2022,24-06-2023,Spain,41,Male,Laptop,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
210,Basic,14,22-11-2022,26-06-2023,Italy,49,Female,Laptop,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
211,Premium,15,15-11-2022,27-06-2023,United States,40,Male,Tablet,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
212,Basic,11,28-10-2022,26-06-2023,Canada,36,Male,Smart TV,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
213,Standard,12,08-09-2022,24-06-2023,United Kingdom,49,Female,Smart TV,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
214,Standard,13,30-06-2022,28-06-2023,Australia,43,Female,Laptop,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
215,Basic,13,02-09-2022,27-06-2023,Germany,50,Female,Smartphone,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
216,Premium,14,08-10-2022,24-06-2023,France,51,Female,Smart TV,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
217,Basic,15,13-11-2022,25-06-2023,Brazil,44,Male,Smart TV,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
218,Standard,12,15-11-2022,28-06-2023,Mexico,27,Male,Tablet,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
219,Premium,12,16-11-2022,25-06-2023,Spain,46,Female,Smartphone,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
220,Basic,12,26-11-2022,27-06-2023,Italy,29,Male,Tablet,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
221,Basic,12,26-11-2022,25-06-2023,United States,47,Male,Smartphone,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
222,Basic,10,12-12-2022,26-06-2023,Canada,48,Female,Smartphone,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
223,Standard,12,08-01-2023,25-06-2023,United Kingdom,34,Female,Smartphone,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
224,Premium,15,27-11-2022,29-06-2023,Australia,40,Female,Smartphone,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
225,Basic,14,11-10-2022,27-06-2023,Germany,48,Female,Smartphone,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
226,Basic,10,27-09-2022,26-06-2023,France,35,Male,Smartphone,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
227,Premium,12,30-09-2022,24-06-2023,Brazil,51,Female,Smartphone,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
228,Standard,10,04-11-2022,27-06-2023,Mexico,39,Male,Smart TV,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
229,Standard,13,04-11-2022,27-06-2023,Spain,29,Male,Smartphone,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
230,Basic,12,30-10-2022,26-06-2023,Italy,51,Male,Laptop,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
231,Premium,11,29-10-2022,24-06-2023,United States,43,Male,Smartphone,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
232,Standard,11,30-08-2022,27-06-2023,Canada,28,Male,Smartphone,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
233,Basic,15,07-07-2022,26-06-2023,United Kingdom,50,Female,Smart TV,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
234,Standard,14,26-05-2022,27-06-2023,Australia,44,Female,Laptop,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
235,Premium,11,17-05-2022,25-06-2023,Germany,50,Male,Laptop,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
236,Basic,11,08-05-2022,26-06-2023,France,39,Female,Smartphone,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
237,Premium,13,07-07-2022,25-06-2023,Brazil,46,Female,Tablet,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
238,Standard,15,17-07-2022,28-06-2023,Mexico,48,Male,Smartphone,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
239,Basic,15,23-12-2022,26-06-2023,Spain,38,Male,Smart TV,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
240,Standard,13,27-06-2022,26-06-2023,Italy,38,Male,Smartphone,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
241,Premium,13,31-05-2022,27-06-2023,United States,47,Male,Laptop,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
242,Basic,12,02-06-2022,26-06-2023,Canada,37,Male,Laptop,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
243,Standard,11,25-05-2022,27-06-2023,United Kingdom,33,Male,Laptop,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
244,Premium,15,26-04-2022,26-06-2023,Australia,28,Male,Smartphone,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
245,Basic,13,20-04-2022,26-06-2023,Germany,47,Male,Smart TV,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
246,Premium,11,03-05-2022,25-06-2023,France,38,Female,Smartphone,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
247,Basic,12,07-07-2022,27-06-2023,Brazil,27,Male,Smart TV,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
248,Standard,13,15-09-2022,26-06-2023,Mexico,34,Male,Smartphone,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
249,Standard,14,16-09-2022,27-06-2023,Spain,42,Female,Smartphone,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
250,Basic,14,09-08-2022,26-06-2023,Italy,28,Male,Laptop,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
251,Premium,15,25-06-2022,27-06-2023,United States,30,Male,Laptop,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
252,Basic,11,30-05-2022,26-06-2023,Canada,38,Female,Smartphone,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
253,Standard,15,21-05-2022,25-06-2023,United Kingdom,45,Female,Tablet,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
254,Premium,12,20-05-2022,27-06-2023,Australia,48,Female,Smart TV,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
255,Basic,13,20-05-2022,26-06-2023,Germany,46,Female,Smart TV,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
256,Premium,12,30-05-2022,26-06-2023,France,34,Male,Tablet,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
257,Basic,13,17-06-2022,25-06-2023,Brazil,46,Male,Laptop,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
258,Standard,11,16-07-2022,28-06-2023,Mexico,41,Female,Smartphone,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
259,Standard,15,05-08-2022,26-06-2023,Spain,28,Male,Smartphone,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
260,Basic,10,17-07-2022,26-06-2023,Italy,27,Female,Smartphone,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
261,Premium,13,04-07-2022,25-06-2023,United States,27,Female,Smart TV,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
262,Basic,12,13-07-2022,26-06-2023,Canada,28,Female,Tablet,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
263,Standard,15,25-07-2022,24-06-2023,United Kingdom,46,Male,Smartphone,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
264,Premium,10,09-08-2022,27-06-2023,Australia,51,Male,Smartphone,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
265,Basic,11,05-08-2022,25-06-2023,Germany,32,Female,Smart TV,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
266,Premium,10,17-08-2022,26-06-2023,France,44,Male,Tablet,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
267,Basic,11,08-09-2022,27-06-2023,Brazil,44,Female,Laptop,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
268,Standard,13,16-10-2022,28-06-2023,Mexico,34,Female,Smart TV,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
269,Standard,13,15-10-2022,25-06-2023,Spain,29,Female,Laptop,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
270,Basic,12,04-09-2022,25-06-2023,Italy,47,Male,Smart TV,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
271,Premium,14,20-08-2022,26-06-2023,United States,41,Male,Laptop,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
272,Basic,10,10-08-2022,26-06-2023,Canada,36,Female,Smartphone,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
273,Standard,12,02-08-2022,25-06-2023,United Kingdom,28,Female,Laptop,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
274,Premium,10,01-08-2022,24-06-2023,Australia,27,Female,Tablet,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
275,Basic,15,06-08-2022,25-06-2023,Germany,34,Female,Laptop,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
276,Premium,14,09-08-2022,25-06-2023,France,34,Female,Smart TV,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
277,Basic,13,12-09-2022,26-06-2023,Brazil,37,Female,Tablet,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
278,Standard,14,27-09-2022,26-06-2023,Mexico,34,Female,Laptop,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
279,Standard,15,12-11-2022,24-06-2023,Spain,50,Female,Laptop,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
280,Basic,12,13-11-2022,27-06-2023,Italy,34,Female,Laptop,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
281,Premium,12,02-11-2022,28-06-2023,United States,33,Female,Smart TV,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
282,Basic,11,30-10-2022,25-06-2023,Canada,33,Male,Smart TV,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
283,Standard,15,30-06-2022,26-06-2023,United Kingdom,46,Male,Smartphone,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
284,Premium,14,04-08-2022,28-06-2023,Australia,39,Female,Smartphone,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
285,Basic,10,01-09-2022,27-06-2023,Germany,42,Female,Laptop,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
286,Premium,14,14-10-2022,27-06-2023,France,50,Female,Laptop,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
287,Basic,10,16-10-2022,26-06-2023,Brazil,43,Male,Smartphone,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
288,Standard,14,20-10-2022,28-06-2023,Mexico,51,Male,Smart TV,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
289,Standard,15,20-11-2022,25-06-2023,Spain,34,Female,Smart TV,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
290,Basic,12,25-11-2022,30-06-2023,Italy,48,Male,Smartphone,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
291,Premium,13,04-12-2022,27-06-2023,United States,29,Female,Tablet,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
292,Basic,11,12-12-2022,27-06-2023,Canada,43,Female,Laptop,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
293,Standard,14,09-12-2022,25-06-2023,United Kingdom,39,Female,Laptop,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
294,Premium,10,15-10-2022,29-06-2023,Australia,50,Male,Laptop,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
295,Basic,14,03-10-2022,27-06-2023,Germany,45,Male,Laptop,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
296,Basic,12,01-10-2022,27-06-2023,France,48,Female,Tablet,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
297,Basic,13,02-11-2022,24-06-2023,Brazil,40,Male,Smartphone,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
298,Standard,14,03-11-2022,27-06-2023,Mexico,41,Male,Tablet,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
299,Premium,10,30-10-2022,27-06-2023,Spain,27,Male,Smartphone,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
300,Basic,11,30-10-2022,28-06-2023,Italy,36,Male,Laptop,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
301,Basic,10,27-09-2022,24-06-2023,United States,36,Female,Laptop,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
302,Premium,11,14-09-2022,27-06-2023,Canada,44,Male,Tablet,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
303,Standard,12,11-06-2022,26-06-2023,United Kingdom,45,Male,Tablet,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
304,Standard,12,11-06-2022,29-06-2023,Australia,33,Female,Smartphone,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
305,Basic,13,24-05-2022,26-06-2023,Germany,47,Male,Smart TV,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
306,Premium,13,06-07-2022,27-06-2023,France,45,Male,Tablet,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
307,Standard,11,08-07-2022,28-06-2023,Brazil,29,Female,Smart TV,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
308,Basic,13,27-10-2022,27-06-2023,Mexico,31,Male,Smart TV,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
309,Standard,11,09-08-2022,28-06-2023,Spain,31,Male,Smartphone,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
310,Premium,15,14-06-2022,26-06-2023,Italy,49,Female,Smartphone,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
311,Basic,15,07-06-2022,27-06-2023,United States,29,Female,Smartphone,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
312,Premium,12,27-05-2022,26-06-2023,Canada,50,Male,Laptop,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
313,Standard,13,27-05-2022,27-06-2023,United Kingdom,36,Female,Laptop,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
314,Basic,10,21-04-2022,26-06-2023,Australia,28,Male,Laptop,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
315,Standard,15,28-04-2022,27-06-2023,Germany,47,Female,Smart TV,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
316,Premium,12,27-05-2022,25-06-2023,France,50,Female,Laptop,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
317,Basic,15,25-08-2022,28-06-2023,Brazil,44,Female,Tablet,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
318,Standard,10,02-09-2022,27-06-2023,Mexico,39,Female,Laptop,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
319,Premium,14,22-08-2022,26-06-2023,Spain,32,Female,Smartphone,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
320,Basic,15,02-08-2022,27-06-2023,Italy,30,Female,Laptop,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
321,Premium,12,22-06-2022,27-06-2023,United States,33,Female,Smartphone,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
322,Basic,15,04-06-2022,27-06-2023,Canada,44,Male,Smartphone,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
323,Standard,14,31-05-2022,26-06-2023,United Kingdom,40,Male,Smartphone,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
324,Standard,15,22-05-2022,27-06-2023,Australia,32,Male,Tablet,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
325,Basic,13,29-05-2022,27-06-2023,Germany,32,Male,Tablet,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
326,Premium,11,11-06-2022,27-06-2023,France,30,Male,Smartphone,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
327,Basic,12,06-07-2022,26-06-2023,Brazil,32,Female,Smartphone,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
328,Standard,12,26-07-2022,27-06-2023,Mexico,45,Female,Tablet,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
329,Premium,11,22-07-2022,25-06-2023,Spain,35,Female,Smart TV,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
330,Basic,10,06-07-2022,26-06-2023,Italy,40,Female,Smart TV,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
331,Premium,14,08-07-2022,26-06-2023,United States,29,Female,Tablet,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
332,Basic,14,22-07-2022,26-06-2023,Canada,31,Male,Tablet,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
333,Standard,15,24-07-2022,27-06-2023,United Kingdom,43,Female,Smart TV,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
334,Standard,11,28-07-2022,28-06-2023,Australia,34,Male,Smart TV,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
335,Basic,10,11-08-2022,25-06-2023,Germany,47,Female,Tablet,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
336,Premium,12,02-09-2022,26-06-2023,France,35,Male,Laptop,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
337,Basic,13,11-10-2022,27-06-2023,Brazil,36,Male,Laptop,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
338,Standard,12,15-10-2022,27-06-2023,Mexico,33,Male,Tablet,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
339,Premium,13,05-10-2022,25-06-2023,Spain,30,Female,Laptop,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
340,Basic,14,13-09-2022,25-06-2023,Italy,44,Female,Smartphone,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
341,Premium,13,24-08-2022,26-06-2023,United States,44,Female,Laptop,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
342,Basic,11,09-08-2022,26-06-2023,Canada,41,Female,Laptop,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
343,Standard,13,06-08-2022,25-06-2023,United Kingdom,46,Male,Smart TV,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
344,Standard,13,07-08-2022,26-06-2023,Australia,42,Female,Smartphone,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
345,Basic,10,08-08-2022,25-06-2023,Germany,48,Female,Smart TV,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
346,Premium,15,31-08-2022,26-06-2023,France,37,Male,Tablet,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
347,Basic,14,21-09-2022,28-06-2023,Brazil,29,Male,Smartphone,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
348,Standard,14,05-10-2022,26-06-2023,Mexico,30,Male,Smart TV,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
349,Premium,14,02-11-2022,26-06-2023,Spain,28,Male,Smartphone,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
350,Basic,10,02-11-2022,28-06-2023,Italy,44,Female,Smartphone,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
351,Premium,11,02-11-2022,28-06-2023,United States,34,Female,Smart TV,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
352,Basic,10,20-09-2022,26-06-2023,Canada,38,Male,Laptop,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
353,Standard,14,10-08-2022,26-06-2023,United Kingdom,34,Female,Smartphone,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
354,Standard,10,16-08-2022,28-06-2023,Australia,40,Female,Laptop,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
355,Basic,15,12-10-2022,27-06-2023,Germany,32,Female,Tablet,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
356,Premium,11,14-10-2022,30-06-2023,France,38,Male,Smart TV,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
357,Basic,15,18-10-2022,26-06-2023,Brazil,39,Male,Smartphone,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
358,Standard,12,11-11-2022,28-06-2023,Mexico,34,Female,Smart TV,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
359,Premium,11,20-11-2022,26-06-2023,Spain,41,Male,Smartphone,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
360,Basic,15,21-11-2022,30-06-2023,Italy,43,Female,Tablet,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
361,Premium,12,25-11-2022,28-06-2023,United States,36,Female,Laptop,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
362,Basic,11,08-12-2022,27-06-2023,Canada,31,Male,Laptop,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
363,Standard,12,01-11-2022,25-06-2023,United Kingdom,47,Female,Smart TV,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
364,Standard,14,12-10-2022,29-06-2023,Australia,48,Male,Smart TV,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
365,Basic,11,13-10-2022,27-06-2023,Germany,36,Male,Laptop,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
366,Premium,12,17-10-2022,29-06-2023,France,41,Male,Smart TV,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
367,Basic,13,23-10-2022,25-06-2023,Brazil,32,Male,Laptop,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
368,Standard,13,24-10-2022,28-06-2023,Mexico,28,Male,Smartphone,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
369,Premium,12,25-10-2022,27-06-2023,Spain,46,Female,Smartphone,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
370,Basic,11,22-10-2022,29-06-2023,Italy,46,Female,Smartphone,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
371,Basic,11,30-09-2022,25-06-2023,United States,47,Male,Tablet,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
372,Basic,11,06-09-2022,27-06-2023,Canada,31,Female,Tablet,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
373,Standard,10,18-06-2022,26-06-2023,United Kingdom,44,Female,Tablet,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
374,Premium,10,12-06-2022,28-06-2023,Australia,39,Female,Laptop,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
375,Basic,14,17-06-2022,28-06-2023,Germany,44,Female,Laptop,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
376,Basic,12,20-06-2022,27-06-2023,France,39,Female,Smartphone,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
377,Premium,12,27-08-2022,28-06-2023,Brazil,37,Male,Laptop,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
378,Standard,14,13-08-2022,27-06-2023,Mexico,47,Female,Laptop,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
379,Standard,10,12-08-2022,28-06-2023,Spain,46,Female,Smart TV,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
380,Basic,15,05-08-2022,27-06-2023,Italy,27,Female,Smart TV,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
381,Premium,10,14-07-2022,27-06-2023,United States,43,Female,Laptop,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
382,Standard,10,07-06-2022,26-06-2023,Canada,51,Male,Smart TV,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
383,Basic,10,01-06-2022,27-06-2023,United Kingdom,49,Male,Smart TV,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
384,Standard,10,19-05-2022,28-06-2023,Australia,35,Female,Smartphone,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
385,Premium,15,22-05-2022,27-06-2023,Germany,44,Male,Smartphone,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
386,Basic,14,11-07-2022,26-06-2023,France,48,Male,Tablet,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
387,Premium,11,19-07-2022,28-06-2023,Brazil,39,Female,Tablet,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
388,Standard,12,21-07-2022,28-06-2023,Mexico,38,Male,Laptop,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
389,Basic,14,02-08-2022,26-06-2023,Spain,45,Male,Smart TV,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
390,Standard,13,03-07-2022,28-06-2023,Italy,43,Female,Laptop,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
391,Premium,13,23-06-2022,27-06-2023,United States,42,Male,Laptop,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
392,Basic,15,03-06-2022,28-06-2023,Canada,28,Male,Smart TV,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
393,Standard,10,03-06-2022,26-06-2023,United Kingdom,40,Male,Tablet,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
394,Premium,14,30-05-2022,27-06-2023,Australia,41,Female,Tablet,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
395,Basic,12,05-06-2022,26-06-2023,Germany,45,Female,Laptop,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
396,Premium,14,10-06-2022,27-06-2023,France,30,Female,Smartphone,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
397,Basic,11,14-07-2022,26-06-2023,Brazil,31,Female,Smartphone,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
398,Standard,13,15-07-2022,27-06-2023,Mexico,51,Female,Tablet,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
399,Standard,12,14-07-2022,25-06-2023,Spain,44,Female,Smartphone,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
400,Basic,14,13-07-2022,27-06-2023,Italy,49,Male,Laptop,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
401,Premium,12,17-07-2022,26-06-2023,United States,47,Female,Laptop,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
402,Basic,14,21-07-2022,26-06-2023,Canada,42,Male,Smartphone,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
403,Standard,13,23-07-2022,28-06-2023,United Kingdom,28,Male,Smartphone,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
404,Premium,13,01-08-2022,28-06-2023,Australia,28,Male,Smartphone,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
405,Basic,13,06-08-2022,26-06-2023,Germany,49,Female,Tablet,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
406,Premium,12,19-08-2022,26-06-2023,France,32,Female,Smartphone,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
407,Basic,12,26-08-2022,27-06-2023,Brazil,37,Female,Tablet,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
408,Standard,13,27-09-2022,27-06-2023,Mexico,37,Female,Tablet,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
409,Standard,14,15-09-2022,25-06-2023,Spain,37,Male,Smartphone,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
410,Basic,15,02-09-2022,25-06-2023,Italy,37,Male,Smart TV,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
411,Premium,14,03-09-2022,26-06-2023,United States,48,Female,Tablet,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
412,Basic,12,03-09-2022,26-06-2023,Canada,47,Male,Laptop,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
413,Standard,13,24-08-2022,26-06-2023,United Kingdom,41,Female,Smartphone,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
414,Premium,14,21-08-2022,27-06-2023,Australia,47,Female,Laptop,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
415,Basic,13,23-08-2022,25-06-2023,Germany,39,Female,Smartphone,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
416,Premium,10,02-09-2022,26-06-2023,France,28,Male,Tablet,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
417,Basic,14,21-09-2022,29-06-2023,Brazil,31,Male,Smart TV,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
